Timestamp,Value
2024-02-03 11:01:46.281,424
2024-02-03 11:01:46.281,404
2024-02-03 11:01:46.281,384
2024-02-03 11:01:46.281,362
2024-02-03 11:01:46.281,344
2024-02-03 11:01:46.281,327
2024-02-03 11:01:46.281,314
2024-02-03 11:01:46.281,304
2024-02-03 11:01:46.281,296
2024-02-03 11:01:46.281,291
2024-02-03 11:01:46.281,286
2024-02-03 11:01:46.281,285
2024-02-03 11:01:46.282,288
2024-02-03 11:01:46.282,289
2024-02-03 11:01:46.282,293
2024-02-03 11:01:46.282,300
2024-02-03 11:01:46.282,307
2024-02-03 11:01:46.282,314
2024-02-03 11:01:46.282,321
2024-02-03 11:01:46.282,330
2024-02-03 11:01:46.282,336
2024-02-03 11:01:46.282,343
2024-02-03 11:01:46.282,349
2024-02-03 11:01:46.283,351
2024-02-03 11:01:47.816,353
2024-02-03 11:01:47.824,296
2024-02-03 11:01:47.836,296
2024-02-03 11:01:47.845,296
2024-02-03 11:01:47.857,296
2024-02-03 11:01:47.865,297
2024-02-03 11:01:47.877,296
2024-02-03 11:01:47.885,296
2024-02-03 11:01:47.898,297
2024-02-03 11:01:47.906,298
2024-02-03 11:01:47.918,298
2024-02-03 11:01:47.926,297
2024-02-03 11:01:47.939,298
2024-02-03 11:01:47.947,298
2024-02-03 11:01:47.959,299
2024-02-03 11:01:47.967,300
2024-02-03 11:01:47.980,300
2024-02-03 11:01:47.989,301
2024-02-03 11:01:48.000,301
2024-02-03 11:01:48.008,301
2024-02-03 11:01:48.021,300
2024-02-03 11:01:48.029,301
2024-02-03 11:01:48.041,305
2024-02-03 11:01:48.049,312
2024-02-03 11:01:48.062,323
2024-02-03 11:01:48.070,343
2024-02-03 11:01:48.082,369
2024-02-03 11:01:48.090,399
2024-02-03 11:01:48.102,427
2024-02-03 11:01:48.111,454
2024-02-03 11:01:48.123,475
2024-02-03 11:01:48.131,491
2024-02-03 11:01:48.144,500
2024-02-03 11:01:48.152,501
2024-02-03 11:01:48.164,494
2024-02-03 11:01:48.172,481
2024-02-03 11:01:48.184,464
2024-02-03 11:01:48.193,441
2024-02-03 11:01:48.205,418
2024-02-03 11:01:48.217,393
2024-02-03 11:01:48.225,370
2024-02-03 11:01:48.238,347
2024-02-03 11:01:48.246,328
2024-02-03 11:01:48.258,311
2024-02-03 11:01:48.266,298
2024-02-03 11:01:48.279,288
2024-02-03 11:01:48.287,281
2024-02-03 11:01:48.299,275
2024-02-03 11:01:48.307,276
2024-02-03 11:01:48.320,274
2024-02-03 11:01:48.328,277
2024-02-03 11:01:48.340,282
2024-02-03 11:01:48.348,288
2024-02-03 11:01:48.361,296
2024-02-03 11:01:48.369,304
2024-02-03 11:01:48.381,314
2024-02-03 11:01:48.389,324
2024-02-03 11:01:48.401,332
2024-02-03 11:01:48.410,339
2024-02-03 11:01:48.422,347
2024-02-03 11:01:48.430,351
2024-02-03 11:01:48.442,353
2024-02-03 11:01:48.451,353
2024-02-03 11:01:48.463,353
2024-02-03 11:01:48.471,350
2024-02-03 11:01:48.483,345
2024-02-03 11:01:48.492,341
2024-02-03 11:01:48.504,334
2024-02-03 11:01:48.512,327
2024-02-03 11:01:48.524,322
2024-02-03 11:01:48.533,315
2024-02-03 11:01:48.545,309
2024-02-03 11:01:48.553,303
2024-02-03 11:01:48.565,298
2024-02-03 11:01:48.574,295
2024-02-03 11:01:48.586,291
2024-02-03 11:01:48.594,290
2024-02-03 11:01:48.606,289
2024-02-03 11:01:48.615,290
