Timestamp,Value
2023-08-08 20:00:40.817,47
2023-08-08 20:00:41.878,48
2023-08-08 20:00:42.975,49
2023-08-08 20:00:44.155,49
2023-08-08 20:00:45.236,50
2023-08-08 20:00:46.277,51
2023-08-08 20:00:47.477,51
2023-08-08 20:00:48.677,51
2023-08-08 20:00:49.758,52
2023-08-08 20:00:50.938,52
2023-08-08 20:00:52.138,53
2023-08-08 20:00:53.215,52
2023-08-08 20:00:54.415,52
2023-08-08 20:00:55.537,52
2023-08-08 20:00:56.697,52
2023-08-08 20:00:57.876,51
2023-08-08 20:00:59.035,51
2023-08-08 20:01:00.157,52
2023-08-08 20:01:01.378,51
2023-08-08 20:01:02.516,51
2023-08-08 20:01:03.618,52
2023-08-08 20:01:04.855,51
2023-08-08 20:01:05.977,51
2023-08-08 20:01:07.137,51
2023-08-08 20:01:08.378,51
2023-08-08 20:01:09.418,51
2023-08-08 20:01:10.577,51
2023-08-08 20:01:11.757,51
2023-08-08 20:01:12.818,52
2023-08-08 20:01:13.997,52
2023-08-08 20:01:15.136,52
2023-08-08 20:01:16.279,52
2023-08-08 20:01:17.499,52
2023-08-08 20:01:18.638,52
2023-08-08 20:01:19.739,52
2023-08-08 20:01:20.919,52
2023-08-08 20:01:22.037,52
2023-08-08 20:01:23.119,52
2023-08-08 20:01:24.257,52
2023-08-08 20:01:25.400,52
2023-08-08 20:01:26.477,52
2023-08-08 20:01:27.636,52
2023-08-08 20:01:28.820,52
2023-08-08 20:01:29.918,53
2023-08-08 20:01:31.097,52
2023-08-08 20:01:32.297,52
