Timestamp,Value
2024-01-09 20:18:28.248,505
2024-01-09 20:18:28.248,505
2024-01-09 20:18:28.248,502
2024-01-09 20:18:28.248,501
2024-01-09 20:18:28.248,500
2024-01-09 20:18:28.248,496
2024-01-09 20:18:28.248,493
2024-01-09 20:18:28.249,491
2024-01-09 20:18:28.249,489
2024-01-09 20:18:28.249,486
2024-01-09 20:18:28.249,486
2024-01-09 20:18:28.249,483
2024-01-09 20:18:28.249,484
2024-01-09 20:18:28.249,485
2024-01-09 20:18:28.249,485
2024-01-09 20:18:28.249,482
2024-01-09 20:18:28.249,482
2024-01-09 20:18:28.249,481
2024-01-09 20:18:28.249,481
2024-01-09 20:18:28.249,479
2024-01-09 20:18:28.249,478
2024-01-09 20:18:28.249,475
2024-01-09 20:18:28.249,472
2024-01-09 20:18:28.249,471
2024-01-09 20:18:28.250,469
2024-01-09 20:18:29.784,470
2024-01-09 20:18:29.796,445
2024-01-09 20:18:29.804,444
2024-01-09 20:18:29.816,449
2024-01-09 20:18:29.825,456
2024-01-09 20:18:29.837,463
2024-01-09 20:18:29.845,470
2024-01-09 20:18:29.857,476
2024-01-09 20:18:29.865,480
2024-01-09 20:18:29.878,481
2024-01-09 20:18:29.890,482
2024-01-09 20:18:29.898,482
2024-01-09 20:18:29.910,481
2024-01-09 20:18:29.919,479
2024-01-09 20:18:29.931,476
2024-01-09 20:18:29.939,474
2024-01-09 20:18:29.951,470
2024-01-09 20:18:29.960,469
2024-01-09 20:18:29.972,466
2024-01-09 20:18:29.980,465
2024-01-09 20:18:29.992,465
2024-01-09 20:18:30.001,467
2024-01-09 20:18:30.013,472
2024-01-09 20:18:30.021,481
2024-01-09 20:18:30.033,495
2024-01-09 20:18:30.042,516
2024-01-09 20:18:30.054,543
2024-01-09 20:18:30.062,574
2024-01-09 20:18:30.074,606
2024-01-09 20:18:30.083,631
2024-01-09 20:18:30.095,659
2024-01-09 20:18:30.103,681
2024-01-09 20:18:30.115,698
2024-01-09 20:18:30.124,707
2024-01-09 20:18:30.136,709
2024-01-09 20:18:30.144,703
2024-01-09 20:18:30.156,692
2024-01-09 20:18:30.164,678
2024-01-09 20:18:30.177,662
2024-01-09 20:18:30.185,646
2024-01-09 20:18:30.197,631
2024-01-09 20:18:30.205,619
2024-01-09 20:18:30.218,607
2024-01-09 20:18:30.226,596
2024-01-09 20:18:30.238,586
2024-01-09 20:18:30.246,575
2024-01-09 20:18:30.259,572
2024-01-09 20:18:30.267,561
2024-01-09 20:18:30.279,549
2024-01-09 20:18:30.287,537
2024-01-09 20:18:30.300,527
2024-01-09 20:18:30.308,519
2024-01-09 20:18:30.320,511
2024-01-09 20:18:30.328,505
2024-01-09 20:18:30.341,502
2024-01-09 20:18:30.349,500
2024-01-09 20:18:30.361,500
2024-01-09 20:18:30.369,501
2024-01-09 20:18:30.381,503
2024-01-09 20:18:30.390,504
2024-01-09 20:18:30.402,505
2024-01-09 20:18:30.410,505
2024-01-09 20:18:30.422,504
2024-01-09 20:18:30.431,502
2024-01-09 20:18:30.443,500
2024-01-09 20:18:30.451,496
2024-01-09 20:18:30.463,492
2024-01-09 20:18:30.472,488
2024-01-09 20:18:30.484,484
2024-01-09 20:18:30.492,479
2024-01-09 20:18:30.504,475
2024-01-09 20:18:30.513,471
2024-01-09 20:18:30.525,468
2024-01-09 20:18:30.533,464
2024-01-09 20:18:30.545,461
2024-01-09 20:18:30.554,458
2024-01-09 20:18:30.566,456
2024-01-09 20:18:30.574,454
2024-01-09 20:18:30.586,452
2024-01-09 20:18:30.599,450
2024-01-09 20:18:30.607,448
2024-01-09 20:18:30.619,448
2024-01-09 20:18:30.627,447
2024-01-09 20:18:30.639,447
2024-01-09 20:18:30.648,447
2024-01-09 20:18:30.660,447
2024-01-09 20:18:30.668,448
2024-01-09 20:18:30.681,449
2024-01-09 20:18:30.689,450
2024-01-09 20:18:30.701,451
2024-01-09 20:18:30.709,452
2024-01-09 20:18:30.721,452
2024-01-09 20:18:30.730,452
2024-01-09 20:18:30.742,452
2024-01-09 20:18:30.750,452
2024-01-09 20:18:30.762,452
2024-01-09 20:18:30.771,451
2024-01-09 20:18:30.783,449
2024-01-09 20:18:30.791,446
2024-01-09 20:18:30.803,443
2024-01-09 20:18:30.812,438
2024-01-09 20:18:30.824,435
2024-01-09 20:18:30.832,431
2024-01-09 20:18:30.844,428
2024-01-09 20:18:30.853,426
2024-01-09 20:18:30.865,423
2024-01-09 20:18:30.873,423
2024-01-09 20:18:30.885,426
2024-01-09 20:18:30.893,429
2024-01-09 20:18:30.906,436
2024-01-09 20:18:30.914,446
2024-01-09 20:18:30.926,463
2024-01-09 20:18:30.934,485
2024-01-09 20:18:30.947,511
2024-01-09 20:18:30.955,542
2024-01-09 20:18:30.967,572
2024-01-09 20:18:30.975,600
2024-01-09 20:18:30.988,618
2024-01-09 20:18:30.996,634
2024-01-09 20:18:31.008,645
2024-01-09 20:18:31.016,649
2024-01-09 20:18:31.029,646
2024-01-09 20:18:31.037,638
2024-01-09 20:18:31.049,624
2024-01-09 20:18:31.057,609
2024-01-09 20:18:31.070,592
2024-01-09 20:18:31.078,580
2024-01-09 20:18:31.090,573
2024-01-09 20:18:31.098,562
2024-01-09 20:18:31.111,552
2024-01-09 20:18:31.119,542
2024-01-09 20:18:31.131,532
2024-01-09 20:18:31.139,523
2024-01-09 20:18:31.151,513
2024-01-09 20:18:31.160,504
2024-01-09 20:18:31.172,496
2024-01-09 20:18:31.180,490
2024-01-09 20:18:31.192,484
2024-01-09 20:18:31.201,481
2024-01-09 20:18:31.213,476
2024-01-09 20:18:31.221,473
2024-01-09 20:18:31.233,469
2024-01-09 20:18:31.242,468
2024-01-09 20:18:31.254,466
2024-01-09 20:18:31.262,464
2024-01-09 20:18:31.274,463
2024-01-09 20:18:31.283,461
2024-01-09 20:18:31.295,459
2024-01-09 20:18:31.307,457
2024-01-09 20:18:31.315,456
2024-01-09 20:18:31.328,456
2024-01-09 20:18:31.336,455
2024-01-09 20:18:31.348,456
2024-01-09 20:18:31.356,454
2024-01-09 20:18:31.369,454
2024-01-09 20:18:31.377,455
2024-01-09 20:18:31.389,454
2024-01-09 20:18:31.397,454
2024-01-09 20:18:31.409,454
2024-01-09 20:18:31.418,455
2024-01-09 20:18:31.430,455
2024-01-09 20:18:31.438,455
2024-01-09 20:18:31.450,455
2024-01-09 20:18:31.459,455
