Timestamp,Value
2024-02-01 14:55:40.385,256
2024-02-01 14:55:40.393,236
2024-02-01 14:55:40.405,223
2024-02-01 14:55:40.413,212
2024-02-01 14:55:40.425,208
2024-02-01 14:55:40.434,208
2024-02-01 14:55:40.446,213
2024-02-01 14:55:40.454,224
2024-02-01 14:55:40.466,234
2024-02-01 14:55:40.474,250
2024-02-01 14:55:40.487,265
2024-02-01 14:55:40.495,279
2024-02-01 14:55:40.507,295
2024-02-01 14:55:40.516,306
2024-02-01 14:55:40.528,317
2024-02-01 14:55:40.536,325
2024-02-01 14:55:40.548,329
2024-02-01 14:55:40.556,332
2024-02-01 14:55:40.569,330
2024-02-01 14:55:40.577,327
2024-02-01 14:55:40.589,324
2024-02-01 14:55:40.598,315
2024-02-01 14:55:40.610,310
2024-02-01 14:55:40.618,303
2024-02-01 14:55:40.630,295
2024-02-01 14:55:40.642,288
2024-02-01 14:55:40.651,282
2024-02-01 14:55:40.663,277
2024-02-01 14:55:40.671,273
2024-02-01 14:55:40.683,267
2024-02-01 14:55:40.692,267
2024-02-01 14:55:40.704,263
2024-02-01 14:55:40.712,262
2024-02-01 14:55:40.724,262
2024-02-01 14:55:40.733,260
2024-02-01 14:55:40.745,262
2024-02-01 14:55:40.753,262
2024-02-01 14:55:40.765,262
2024-02-01 14:55:40.773,264
2024-02-01 14:55:40.786,264
2024-02-01 14:55:40.794,266
2024-02-01 14:55:40.806,268
2024-02-01 14:55:40.814,268
2024-02-01 14:55:40.827,269
2024-02-01 14:55:40.835,270
2024-02-01 14:55:40.847,270
2024-02-01 14:55:40.855,273
2024-02-01 14:55:40.868,272
2024-02-01 14:55:40.876,274
2024-02-01 14:55:40.888,276
2024-02-01 14:55:40.897,275
2024-02-01 14:55:40.909,276
2024-02-01 14:55:40.917,277
2024-02-01 14:55:40.929,276
2024-02-01 14:55:40.937,278
2024-02-01 14:55:40.950,275
2024-02-01 14:55:40.958,277
2024-02-01 14:55:40.970,273
2024-02-01 14:55:40.978,274
2024-02-01 14:55:40.991,277
2024-02-01 14:55:40.999,279
2024-02-01 14:55:41.011,289
