Timestamp,Value
2024-01-22 19:43:27.391,338
2024-01-22 19:43:27.391,336
2024-01-22 19:43:27.391,336
2024-01-22 19:43:27.391,335
2024-01-22 19:43:27.391,334
2024-01-22 19:43:27.391,333
2024-01-22 19:43:27.391,333
2024-01-22 19:43:27.391,334
2024-01-22 19:43:27.391,334
2024-01-22 19:43:27.391,335
2024-01-22 19:43:27.391,336
2024-01-22 19:43:27.391,337
2024-01-22 19:43:27.391,335
2024-01-22 19:43:27.392,336
2024-01-22 19:43:27.392,335
2024-01-22 19:43:27.392,336
2024-01-22 19:43:27.392,335
2024-01-22 19:43:27.392,335
2024-01-22 19:43:27.392,334
2024-01-22 19:43:27.392,333
2024-01-22 19:43:27.392,333
2024-01-22 19:43:27.392,333
2024-01-22 19:43:27.392,332
2024-01-22 19:43:28.949,332
2024-01-22 19:43:28.957,333
2024-01-22 19:43:28.970,333
2024-01-22 19:43:28.978,332
2024-01-22 19:43:28.990,332
2024-01-22 19:43:28.998,333
2024-01-22 19:43:29.010,333
2024-01-22 19:43:29.019,333
2024-01-22 19:43:29.031,333
2024-01-22 19:43:29.039,332
2024-01-22 19:43:29.051,332
2024-01-22 19:43:29.060,332
2024-01-22 19:43:29.072,331
2024-01-22 19:43:29.080,331
2024-01-22 19:43:29.092,330
2024-01-22 19:43:29.100,330
2024-01-22 19:43:29.113,329
2024-01-22 19:43:29.121,328
2024-01-22 19:43:29.133,328
2024-01-22 19:43:29.141,327
2024-01-22 19:43:29.154,325
2024-01-22 19:43:29.162,325
2024-01-22 19:43:29.174,325
2024-01-22 19:43:29.182,325
2024-01-22 19:43:29.195,325
2024-01-22 19:43:29.203,324
2024-01-22 19:43:29.215,324
2024-01-22 19:43:29.223,325
2024-01-22 19:43:29.236,326
2024-01-22 19:43:29.244,327
2024-01-22 19:43:29.256,329
2024-01-22 19:43:29.264,331
2024-01-22 19:43:29.277,338
2024-01-22 19:43:29.285,341
2024-01-22 19:43:29.297,346
2024-01-22 19:43:29.305,352
2024-01-22 19:43:29.318,355
2024-01-22 19:43:29.326,358
2024-01-22 19:43:29.338,360
2024-01-22 19:43:29.346,360
2024-01-22 19:43:29.359,360
2024-01-22 19:43:29.367,359
2024-01-22 19:43:29.379,356
2024-01-22 19:43:29.387,354
2024-01-22 19:43:29.400,351
2024-01-22 19:43:29.408,350
2024-01-22 19:43:29.420,346
2024-01-22 19:43:29.428,345
2024-01-22 19:43:29.440,343
2024-01-22 19:43:29.449,341
2024-01-22 19:43:29.461,339
2024-01-22 19:43:29.469,337
2024-01-22 19:43:29.481,336
2024-01-22 19:43:29.490,333
2024-01-22 19:43:29.502,333
2024-01-22 19:43:29.510,332
2024-01-22 19:43:29.522,331
2024-01-22 19:43:29.531,331
2024-01-22 19:43:29.543,331
2024-01-22 19:43:29.551,332
2024-01-22 19:43:29.563,334
2024-01-22 19:43:29.571,334
2024-01-22 19:43:29.584,335
2024-01-22 19:43:29.592,336
2024-01-22 19:43:29.604,336
2024-01-22 19:43:29.613,337
2024-01-22 19:43:29.625,336
2024-01-22 19:43:29.633,336
