Timestamp,Value
2024-01-19 22:15:14.171,478
2024-01-19 22:15:14.179,432
2024-01-19 22:15:14.191,409
2024-01-19 22:15:14.200,397
2024-01-19 22:15:14.212,392
2024-01-19 22:15:14.220,394
2024-01-19 22:15:14.233,399
2024-01-19 22:15:14.241,408
2024-01-19 22:15:14.253,417
2024-01-19 22:15:14.261,429
2024-01-19 22:15:14.273,439
2024-01-19 22:15:14.282,447
2024-01-19 22:15:14.294,455
2024-01-19 22:15:14.302,459
2024-01-19 22:15:14.314,462
2024-01-19 22:15:14.323,463
2024-01-19 22:15:14.335,462
2024-01-19 22:15:14.343,460
2024-01-19 22:15:14.355,457
2024-01-19 22:15:14.368,452
2024-01-19 22:15:14.376,449
2024-01-19 22:15:14.388,446
2024-01-19 22:15:14.396,443
2024-01-19 22:15:14.409,439
2024-01-19 22:15:14.417,437
2024-01-19 22:15:14.429,435
2024-01-19 22:15:14.437,433
2024-01-19 22:15:14.450,431
2024-01-19 22:15:14.458,431
2024-01-19 22:15:14.470,430
2024-01-19 22:15:14.478,427
2024-01-19 22:15:14.490,429
2024-01-19 22:15:14.499,429
2024-01-19 22:15:14.511,431
2024-01-19 22:15:14.519,431
2024-01-19 22:15:14.532,432
2024-01-19 22:15:14.540,433
2024-01-19 22:15:14.552,435
2024-01-19 22:15:14.560,438
2024-01-19 22:15:14.572,441
2024-01-19 22:15:14.581,442
2024-01-19 22:15:14.593,446
2024-01-19 22:15:14.601,448
2024-01-19 22:15:14.614,451
2024-01-19 22:15:14.622,452
2024-01-19 22:15:14.634,453
2024-01-19 22:15:14.642,455
2024-01-19 22:15:14.654,456
2024-01-19 22:15:14.663,458
2024-01-19 22:15:14.675,459
2024-01-19 22:15:14.683,459
2024-01-19 22:15:14.695,461
2024-01-19 22:15:14.703,461
2024-01-19 22:15:14.716,460
2024-01-19 22:15:14.724,459
2024-01-19 22:15:14.736,459
2024-01-19 22:15:14.744,459
2024-01-19 22:15:14.757,458
2024-01-19 22:15:14.765,458
2024-01-19 22:15:14.777,458
2024-01-19 22:15:14.785,459
2024-01-19 22:15:14.798,459
2024-01-19 22:15:14.806,464
